"sampling_location","duplicate_sample","sample_date","sample_time","weather_condition_dry_or_wet","top_sample_temperature_c","bottom_sample_temperature_c","site_actual_depth_ft","top_sample_depth_ft","bottom_sample_depth_ft","top_salinity_psu","bottom_salinity_psu","top_conductivity_s_m","bottom_conductivity_s_m","ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l","ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l","percentage_o2_saturation_top_sample","percentage_o2_saturation_bottom_sample","light_trans_transparency_top_sample","light_trans_transparency_bottom_sample","top_sigma_t_kg_m3","bottom_sigma_t_kg_m3","top_fluorometer_mg_m3","bottom_fluorometer_mg_m3","ctd_conductivity_temperature_depth_profiler_ph_top_sample","ctd_conductivity_temperature_depth_profiler_ph_bottom_sample","top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s","top_sample_par_ue_s_m2","bottom_sample_par_ue_s_ue_s_m2","oxidation_reduction_potential_mv_top_sample","oxidation_reduction_potential_mv_bottom_sample","current_speed_knot","current_direction_current_direction","wind_speed_mph","wind_direction_wind_direction","sea_state","winkler_method_top_dissolved_oxygen_mg_l","winkler_method_bottom_dissolved_oxygen_mg_l","secchi_depth_ft","top_ph","bottom_ph","top_total_coliform_cells_100_ml","top_bottom_coliform_cells_100_ml","fecal_coliform_top_sample_less_than_or_greater_than_result","fecal_coliform_bottom_sample_less_than_or_greater_than_result","top_fecal_coliform_bacteria_cells_100ml","bottom_fecal_coliform_bacteria_cells_100ml","enterococcus_top_sample_less_than_or_greater_than_result","enterococcus_bottom_sample_less_than_or_greater_than_result","top_enterococci_bacteria_cells_100ml","bottom_enterococci_bacteria_cells_100ml","top_nitrate_nitrite_mg_l","bottom_nitrate_nitrite_mg_l","top_ammonium_mg_l","bottom_ammonium_mg_l","top_ortho_phosphorus_mg_l","bottom_ortho_phosphorus_mg_l","top_total_kjeldhal_nitrogen_mg_l","bottom_total_kjeldhal_nitrogen_mg_l","top_silica_mg_l","bottom_silica_mg_l","total_phosphorus_mg_l","bottom_total_phosphorus_mg_l","top_total_suspended_solid_mg_l","bottom_total_suspended_solid_mg_l","top_active_chlorophyll_a_g_l","bottom_active_chlorophyll_a_g_l","chlorophyll_top_sample_field_u_l_ysi","chlorophyll_bottom_sample_field_u_l_ysi","top_total_organic_carbon_mg_l","top_dissolved_organic_carbon_mg_l","bottom_dissolved_organic_carbon_mg_l","top_dissolved_organic_carbon_ysi_mg_l","bottom_dissolved_organic_carbon_ysi_mg_l","top_sample_depth_ysi_ft","bottom_depth_ysi_ft","top_sample_salinity_ysi_psu","bottom_sample_salinity_ysi_psu","top_sample_temperature_ysi_c","bottom_sample_temperature_ysi_c","top_bacteria_per_c_c_1909","bottom_bacteria_per_c_c_1909","top_beam_attenuation_coefficient","bottom_beam_attenuation_coefficient","top_five_day_biochemical_oxygen_demand_mg_l","bottom_five_day_biochemical_oxygen_demand_mg_l","top_pcb_plate_count_thous_ml","bottom_pcb_plate_count_thous_ml","top_coliform_log_no_ml","bottom_coliform_log_no_ml","oakwood_bod_top_sample_mg_l","oakwood_bod_bottom_sample_mg_l","oakwood_total_suspended_solid_top_sample_mg_l","oakwood_total_suspended_solid_bottom_sample_mg_l","top_turbidity_nephelometric_turbidity_units","bottom_turbidity_ysi_nephelometric_turbidity_units","sampling_comment","long","lat","type"
"NC1",,"2006-07-19T00:00:00.000","10:26 AM","W","22.91","21.06","18","6","17","20.67","21.41","3.17","3.15","3.18","0.1","41.8","1.3",,,"13.13","14.16",,,,,,,,"3.79E+01","-8.19E+01","0.3","W","9","E","1","3.23","3.81","2","7.59","7.26",,,,,"4,001","3,220",,,"410","1,960","0.038",,"0.28",,"0.068",,"2.25",,"0.4",,"0.278",,"51","37.75","117.36",,,,,"5.02",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72383","-73.9265","Permanent"
"NC1",,"2006-07-26T00:00:00.000","10:12 AM","D","23.29","22.67","23","5","19","20.36","20.95","3.15","3.19","4.76","0.14","62.9","1.9",,,"12.79","13.4",,,,,,,,"2.22E+01","-1.75E+02","0.3","NE","LT","AIRS","1","1.71","0.56","3","7.11","7.04",,,,,"680","760",,,"326","1921","0.055",,"0.62",,"0.18",,"1.72",,"1.2",,"0.2",,"19.75","32.5","44.72",,,,,"4.32",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.724","-73.92633","Permanent"
"NC1",,"2006-08-30T00:00:00.000","10:44 AM","W","22.73","23.22","22","5","20","21.16","23.33","3.23","3.56","0.4","0.1","5.2","1.3",,,"13.54","15.05",,,,,,,,"2.49E+01","1.10E+01","0.8","SW","5","SE","1","0","0","4.5","7.06","7.04",,,,,"4,000","4,000",,,"3,260","2,580","0.101",,"0.774",,"0.203",,"3.23",,"2.38",,"0.282",,"3.75","6.5","5.96",,,,,"4.83",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72433","-73.92667","Permanent"
"NC1",,"2006-09-13T00:00:00.000","10:21 AM","D","21.07","21.39","20","6","19","22.03","22.63","3.23","3.33","7.1","4.04","90.9","52.2",,,"14.63","15.01",,,,,,,,"7.58E+01","8.30E+01","0.2","NW","5","NE","1","5.72","5.31","4.5","7.37","7.35",,,,,"15","8",,,"30","28","0.324",,"0.37",,"0.11",,"1.65",,"2.32",,"0.24",,"10.5","2.5","58.63",,,,,"5.57",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72383","-73.92633","Permanent"
"NC1",,"2006-09-20T00:00:00.000","10:03 AM","D","21.38","21.38","21","4","17","21.38","21.95","3.17","3.24","3.82","0.95","49.1","12.2",,,"14.06","14.5",,,,,,,,"3.02E+01","2.88E+01","0.4","SE","10","NW","1","2.94","2.62","5","7","7.11",,,,,"58","80",,,"20","18","0.34",,"0.684",,"0.16",,"1.38",,"2.31",,"0.25",,"4.5","10.5","19.11",,,,,"4.99",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72383","-73.92617","Permanent"
"NC1",,"2006-09-27T00:00:00.000","10:07 AM","D","20.23","20.62","21","4","20","21.12","21.94","3.06","3.19","7.77","3.2","97.5","40.7",,,"14.15","14.68",,,,,,,,"6.87E+01","7.28E+01","0","0","LT+AIR","LT+AIR","1","8","3.1","3","7.3","7.1",,,,,"480","116",,,"55","20","0.381",,"0.342",,"0.104",,"1.77",,"2.01",,"0.225",,"11","3.5","54.432",,,,,"3.18",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.724","-73.92633","Permanent"
"NC1",,"2006-09-07T00:00:00.000","10:31 AM","D","22.02","21.61","23","4","21","20.34","22.37","3.07","3.31","2.66","1.63","34.3","21.1",,,"13.12","14.75",,,,,,,,"1.93E+01","2.40E+01","0.2","SW","5","NNE","1","1.51","1.14","3","7.07","7.03",,,,,"2,380","510",,,"168","92","0.19",,"0.766",,,,"1.49",,"3.12",,"0.31",,"2.75","1.5","23.96",,,,,"4.32",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72383","-73.92633","Permanent"
"NC2",,"2006-10-25T00:00:00.000","10:43 AM","D","14.84","14.87","16","4","15","20.75","20.79","2.67","2.67","5.31","5.29","59.6","59.5",,,"15.05","15.07",,,,,,,,"2.68E+01","3.95E+01","0.1","E","9","W","1","5.45","5.54","5","6.91","7.36",,,,,"220","188",,,"22","15","0.5",,"0.629",,,,"1.27",,"1.25",,"0.23",,"16.25","6.75","9.44",,,,,"4.08",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72883","-73.93483","Permanent"
"NC2",,"2006-05-24T00:00:00.000","10:42 AM","D","16.02","14.96","15","4","14","15.79","19.11","2.14","2.48","7.77","3.3","86.9","36.8",,,"11.03","13.77",,,,,,"1","36","4.77E+01","5.34E+01","0.6","SE","9","W","1","6.33","6.11","2","7.42","7.4",,,,,"5","4",,,"45","42","0.211",,"0.799",,"0.143",,"2.29",,"2.03",,"0.344",,"17.75","25.5","69.55",,,,,"4.24",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72883","-73.93533","Permanent"
"NC2",,"2006-06-01T00:00:00.000","10:30 AM","D","18.04","17.22","12","5","12","20.49","20.79","2.83","2.82","6.71","5.26","80.4","62",,,"14.18","14.59",,,,,,"3","5","6.43E+01","6.51E+01","0.3","E","6","SW","1","8.59","9.02","4.5","7.99","8.03",,,,,"230","250",,,"52","68","0.298",,"0.389",,"0.076",,"1.01",,"0.78",,"0.169",,"21.25","19.5","15.57",,,,,"3.41",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-06-21T00:00:00.000","10:45 AM","D","21.07","19.39","16","4","17","20.01","21.49","2.96","3.05","5.81","3.04","73.6","37.7",,,"13.11","14.63",,,,,,,,"3.34E+01","3.65E+01",,"S","2","NW","1","4.1","1.58","3","7.27","7.08",,,,,"152","12",,,,,"0.182",,"0.447",,"0.089",,"1.54",,"0.64",,"0.209",,"18.25","10.75","33.09",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72883","-73.9355","Permanent"
"NC2",,"2006-06-29T00:00:00.000","10:51 AM","W","21.61","20.25","17","5","16","18.86","20.93","2.84","3.03","3.57","0.02","45.3","0.3",,,"12.1","14",,,,,,"141","154","4.97E+01","3.86E+01","0.4","NW","3","SW","1","4.53","2.33","4","7.15","7.16",,,,,"1,140","680",,,"456","470","0.188",,"0.741",,"0.138",,"1.53",,"1.82",,"0.233",,"2.5","2.75","5.52",,,,,"3.42",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72867","-73.935","Permanent"
"NC2",,"2006-06-07T00:00:00.000","10:46 AM","W","18.23","17.86","13","4","11","17.56","18.81","2.47","2.61","2.78","1.34","32.8","15.8",,,"11.92","12.95",,,,,,"4",,"6.81E+01","6.19E+01","0.3","SE","5","N","1","3.71","2.45","3","7.09","7.1",,,,,"940","680",,,"3,740","3,280","0.201",,"0.619",,"0.109",,"1.72",,"1.24",,"0.252",,"9.25","9","40.78",,,,,"4.43",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-07-12T00:00:00.000","10:32 AM","D","20.44","20.76","15","4","12","21.32","21.07","3.1","3.08","2.43","2.68","30.6","34",,,"14.26","13.99",,,,,,,,"5.22E+01","3.37E+01","0.5","W","LT","AIRS","1","3.24","3.06","4","7.07","7.09",,,,,"50","50",,,"18","32","0.2",,"0.564",,"0.116",,"1.72",,"1.94",,"0.192",,"43.25","7","6.28",,,,,"3.61",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-07-19T00:00:00.000","10:37 AM","W","22.95","21.52","17","5","15","20.81","21.34","3.19","3.17","4.67","0.61","61.6","7.8",,,"13.22","14",,,,,,,,"2.47E+01","2.65E+01","1.4","W","4","E","1","5.74","2.8","2","7.21","7.51",,,,,"1,560","3,820",,,"223","490","0.064",,"0.493",,"0.114",,"2.18",,"1.22",,"0.271",,"49","27.25","73.7",,,,,"4.12",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72883","-73.93483","Permanent"
"NC2",,"2006-07-26T00:00:00.000","10:23 AM","D","23.41","23.1","19","4","16","20.76","21.21","3.22","3.26","2.84","1.05","37.7","13.9",,,"13.06","13.49",,,,,,,,"2.59E+01","1.61E+01","0.2","SW","LT","AIRS","1","2.38","1.92","4.5","7.06","7.08",,,,,"156","325",,,"104","58","0.18",,"0.605",,"0.15",,"1.83",,"1.58",,"0.17",,"15.25","37","18.6",,,,,"3.96",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-08-30T00:00:00.000","10:56 AM","W","22.99","23","18","5","17","22.81","23.11","3.47","3.51","0.33","0.35","4.4","4.7",,,"14.72","14.94",,,,,,,,"2.93E+01","2.56E+01","0","NW","2","NE","0","0.53","0","5","7.11","7.09",,,,,"4,000","3,060",,,"1,300","1,000","0.244",,"0.761",,"0.195",,"3.84",,"2.35",,"0.282",,"8.5","1.25","3.2",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.93533","Permanent"
"NC2",,"2006-09-13T00:00:00.000","10:31 AM","D","20.67","21.32","16","6","15","21.86","22.72","3.18","3.34","9.28","4.69","117.8","60.6",,,"14.61","15.09",,,,,,,,"6.84E+01","7.46E+01","0.3","W","LT+AIR","LT+AIR","1","6.82","8.97","4","7.48","7.64",,,,,"22","2",,,"25","10","0.338",,"0.245",,"0.09",,"1.6",,"2.13",,"0.24",,"11.25","15.75","75.81",,,,,"4.22",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.72883","-73.93483","Permanent"
"NC2",,"2006-09-20T00:00:00.000","10:11 AM","D","21.46","21.39","16","5","18","21.82","21.98","3.23","3.25","2.32","0.92","29.9","11.8",,,"14.37","14.51",,,,,,,,"2.97E+01","2.95E+01","0.6","SE","12","NW","1","2.18","2.03","6","7.04","7.1",,,,,"116","60",,,"18","22","0.335",,"0.744",,"0.18",,"1.26",,"2.36",,"0.27",,"17.5","6.75","11.33",,,,,"4.32",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-09-27T00:00:00.000","10:20 AM","D","20.47","20.56","15","4","14","21.83","22.16","3.17","3.22","5.2","4.71","65.9","59.8",,,"14.64","14.87",,,,,,,,"5.45E+01","5.21E+01","0.1","SE","CALM","CALM","1","7.65","3.21","3","7.35","7.37",,,,,"176","20",,,"15","15","0.43",,"0.319",,"0.103",,"2.05",,"1.92",,"0.222",,"10.75","9.7","50.4",,,,,"2.95",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC2",,"2006-09-07T00:00:00.000","10:40 AM","D","21.73","21.57","15","4","14","20.73","22.49","3.1","3.33","3.45","2.64","44.3","34.3",,,"13.48","14.86",,,,,,,,"2.86E+01","3.32E+01","0.2","W","4","N","1","2.49","2.79","3","7.14","7.15",,,,,"1,720","1140",,,"108","52","0.33",,"0.684",,,,"1.34",,"2.76",,"0.27",,"1.5","3","17.16",,,,,"3.58",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.729","-73.935","Permanent"
"NC3",,"2006-10-25T00:00:00.000","10:52 AM","D","15.04","15.11","25","4","19","21.02","21.19","2.71","2.74","5.87","5.81","66.3","65.8",,,"15.22","15.33",,,,,,,,"2.01E+01","3.37E+01","0.3","E","16","NW","1","6.17","6.16","5","7.46","7.27",,,,,"140","80",,,"20","18","0.559",,"0.591",,,,"1.16",,"1.28",,"0.19",,"11","6.25","5.56",,,,,"3.31",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73717","-73.94633","Permanent"
"NC3",,"2006-05-24T00:00:00.000","10:52 AM","D","15.21","14.73","21","4","14","18.03","19.36","2.37","2.5","4.61","4.81","51.3","53.5",,,"12.9","14",,,,,,"6","20","4.42E+01","4.81E+01","0.3","W","6","WNW","1","5.34","5.04","4.5","7.25","7.29",,,,,"4","28",,,"22","20","0.264",,"0.814",,"0.162",,"1.68",,"1.65",,"0.265",,"3.25","26.75","17.36",,,,,"3.81",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.947","Permanent"
"NC3",,"2006-06-01T00:00:00.000","10:41 AM","D","18.48","17.5","23","4","20","20.44","20.95","2.86","2.86","6.7","5.83","80.9","69.3",,,"14.05","14.66",,,,,,"3","5","5.46E+01","5.62E+01","0.2","N","4","SW","1","8.68","8.45","6","7.98","7.99",,,,,"16","164",,,"25","35","0.317",,"0.375",,"0.08",,"0.91",,"0.86",,"0.148",,"3","48.75","10.67",,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.7375","-73.9465","Permanent"
"NC3",,"2006-06-21T00:00:00.000","10:57 AM","D","20.32","19.3","22","5","20","20.84","22.07","3.02","3.12","6.31","4.11","79.1","50.9",,,"13.92","15.1",,,,,,,,"4.24E+01","4.09E+01",,"SE","2","NW","1","4.79","4.44","4","7.23","7.26",,,,,"38","32",,,,,"0.248",,"0.443",,"0.092",,"1.19",,"0.87",,"0.18",,"32.75","10","16.72",,,,,"4.12",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73717","-73.94633","Permanent"
"NC3",,"2006-06-29T00:00:00.000","11:07 AM","W","21.21","20.59","27","5","23","18.22","20.56","2.73","3.01","4.22","1.72","53","21.6",,,"11.72","13.64",,,,,,"138","170","5.35E+01","5.07E+01","0.1","NE","3","SW","1","4.4","3.58","3.5","7.17","7.17",,,,,"120","620",,,"180","212","0.34",,"0.57",,"0.121",,"1.22",,"1.6",,"0.174",,"3.5","33.75","2.16",,,,,"3.89",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.737","-73.94583","Permanent"
"NC3",,"2006-06-07T00:00:00.000","10:36 AM","W","18.02","17.78","21","5","20","18.45","19.45","2.58","2.69","3.69","3.51","43.6","41.6",,,"12.64","13.45",,,,,,"15",,"7.22E+01","6.13E+01","0.7","S","13","NE","1","4.07","3.96","3.5","7.16","7.19",,,,,"152","140",,,"635","269","0.301",,"0.869",,"0.133",,"1.9",,"1.27",,"0.254",,"24.25","10.75","23.15",,,,,"3.9",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.9465","Permanent"
"NC3",,"2006-07-12T00:00:00.000","10:41 AM","D","20.47","19.9","24","4","20","21.67","22.34","3.14","3.19","3.81","3.83","48.1","48.1",,,"14.51","15.16",,,,,,,,"6.56E+01","6.47E+01","0.4","W","LT","AIRS","1","4.73","4.33","3","7.17","7.18",,,,,"116","96",,,"18","12","0.25",,"0.474",,"0.113",,"1.08",,"1.57",,"0.168",,"54","16.25","6.32",,,,,"3.47",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.9465","Permanent"
"NC3",,"2006-07-19T00:00:00.000","10:47 AM","W","23.75","22.33","21","5","20","20.59","22.2","3.21","3.34","11.15","2.89","148.6","37.9",,,"12.84","14.43",,,,,,,,"2.06E+01","3.29E+01","0.7","SW","5","NE","1","0.06","6.12","2.5","7.63","7.54",,,,,"2,040","1,940",,,"510","300","0.136",,"0.244",,"0.064",,"1.54",,"0.49",,"0.211",,"28","34.5","96.57",,,,,"3.54",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73717","-73.94633","Permanent"
"NC3",,"2006-07-26T00:00:00.000","10:33 AM","D","23.65","22.98","25","4","22","20.8","21.86","3.24","3.34","4.34","2.94","57.8","38.9",,,"13.03","14.01",,,,,,,,"3.05E+01","3.60E+01","0.2","SW","LT","AIRS","1","4.69","4.22","3","7.24","7.21",,,,,"268","194",,,"110","148","0.304",,"0.436",,"0.12",,"1.56",,"1.45",,"0.13",,"51","33","21.21",,,,,"3.7",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.94667","Permanent"
"NC3",,"2006-08-30T00:00:00.000","11:06 AM","W","22.92","22.9","24","4","19","22.47","23.22","3.42","3.52","1","2.61","13.3","34.8",,,"14.48","15.06",,,,,,,,"3.00E+01","3.14E+01","0.7","SW","1","NE","1","2.11","1.9","4","7.21","7.16",,,,,"4,000","4,000",,,"980","1,080","0.366",,"0.684",,"0.186",,"3.14",,"1.94",,"0.246",,"6.5","3.5","1.57",,,,,"3.74",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.94667","Permanent"
"NC3",,"2006-09-13T00:00:00.000","10:40 AM","D","20.96","21.19","23","6","22","22.47","23.31","3.28","3.41","7.59","4.61","97.2","59.6",,,"14.99","15.58",,,,,,,,"6.28E+01","7.21E+01","0.4","W","LT+AIR","LT+AIR","1","7.36","6.07","3.5","7.55","7.46",,,,,"72","28",,,"58","60","0.408",,"0.255",,"0.1",,"1.36",,"1.87",,"0.21",,"17.5","1.25","65.6",,,,,"3.77",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.7375","-73.94667","Permanent"
"NC3",,"2006-09-20T00:00:00.000","10:22 AM","D","21.64","21.56","23","5","19","21.99","22.43","3.27","3.32","4.09","4.01","53","51.9",,,"14.46","14.81",,,,,,,,"4.08E+01","4.51E+01","0.6","E","13","NW","1","4.11","4.41","5","7.2","7.24",,,,,"50","22",,,"28","32","0.548",,"0.614",,"0.15",,"1.87",,"2.03",,"0.21",,"5","11.25","8.76",,,,,"4.61",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.7375","-73.94683","Permanent"
"NC3",,"2006-09-27T00:00:00.000","10:29 AM","D","20.38","20.56","24","3","21","22.06","23.06","3.19","3.33","5.72","4.48","72.3","57.2",,,"14.83","15.54",,,,,,,,"4.83E+01","6.19E+01","0.2","SE","CALM","CALM","1","5.41","4.41","3","7.26","7.25",,,,,"92","55",,,"22","10","0.508",,"0.446",,"0.133",,"2.09",,"1.7",,"0.22",,"9","12.2","24.6384",,,,,"2.69",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.73733","-73.94617","Permanent"
"NC3",,"2006-09-07T00:00:00.000","10:50 AM","D","21.74","21.36","24","5","22","21.82","23.01","3.25","3.38","3.73","3.94","48.3","51.1",,,"14.31","15.3",,,,,,,,"2.76E+01","3.64E+01","0.8","W","4","N","1","4.15","4.45","5.5","7.26","7.26",,,,,"740","560",,,"42","45","0.426",,"0.592",,,,"1.95",,"2.4",,"0.22",,"0.5","3.25","10.48",,,,,"3.25",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.7375","-73.9465","Permanent"
"PB2",,"2006-06-06T00:00:00.000","12:36 PM","W","20.57","19.63","12","5","11","25.31","26.35","3.63","3.69","7.25","1.51","93.7","19.4",,,"17.24","18.27",,,,,,"0",,"-1.40E+02","-3.13E+02","0.9","NW","3","S","1","2.68","2.16","1.5","7.84","7.76",,,,,"745","860",,,"860","900","0.013","0.012","0.206","0.251","0.12","0.133","2.02","2.14","0.437","0.479","0.337","0.344","48.75","78.5","47.04",,,,,"4.23",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.62817","-73.91033","Permanent"
"PB2",,"2006-09-19T00:00:00.000","12:33 PM","D","21.86","21.38","12","5","10","26.28","26.34","3.85","3.82","8.41","5.36","111.9","70.8",,,"17.64","17.82",,,,,,,,"1.47E+02","1.49E+02","0","NW","6","SW","1","10.05","8.39","2","7.77","7.79",,,,,"310","282",,,"5","7","0.38","0.356","0.75","0.76","0.1","0.099","1.91","1.46","1.75","1.73","0.22","0.22","10.25","6","46.51",,,,,"5.31",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.62817","-73.91033","Permanent"
"PB3",,"2006-09-19T00:00:00.000","12:43 PM","D","21.7",,"10","4",,"26.3",,"3.84",,"7.12",,"94.5",,,,"17.71",,,,,,,,,"4.99E+01",,"0.7","NW","11","SW","1","11.2","*","2","8.12","*",,,,,"176","*",,,"2","*","0.414",,"0.5",,"0.05",,"1.32",,"1.62",,"0.21",,"5.25",,"67.81",,,,,"4.38",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.62367","-73.89933","Permanent"
"SB1",,"2006-08-09T00:00:00.000","1:20 PM","D","26.96","26.16","40","4","39","25.59","26.15","4.17","4.18","2.13","0.17","31","2.5",,,"15.66","16.33",,,,,,,,"2.84E+01","-2.72E+01","0.2","N","9","SW","1","2.06","0","3","7.49","7.42",,,,,"27","4",,,"9","22","0.045","0.044","0.78","0.85","0.259","0.245","5.14","2.14","1.96","1.5","0.394","0.384","0.5","7.25","28.48",,,,,"4.41",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.6615","-73.839","Permanent"
"SB1",,"2006-09-12T00:00:00.000","12:37 PM","D","21.57","21.46","46","5","41","26.04","26.25","3.8","3.82","3.38","3.37","44.7","44.5",,,"17.54","17.73",,,,,,,,"9.88E+01","9.61E+01","0.3","WNW","4","S","1","3.47","3.52","5.5","7.39","7.41",,,,,"9","7",,,"3","19","0.438","0.422","1.24","1.25","0.19","0.188","3.13","4.41","2.29","2.38","0.27","0.28","11.5","6.25","9.64",,,,,"3.63",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.66167","-73.839","Permanent"
"SB3",,"2006-08-09T00:00:00.000","1:30 PM","D","26.6","25.84","28","4","25","25.65","26.01","4.15","4.14","2.77","1.01","39.9","14.4",,,"15.82","16.32",,,,,,,,"6.52E+00","-9.13E+01","0.4","N","11","SW","1","1.89","2.04","3","7.45","7.47",,,,,"92","148",,,"21","37","0.089","0.096","0.707","0.709","0.215","0.214","2.04","2.03","1.19","1.13","0.348","0.335","9.25","2.25","26.74",,,,,"4.41",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.653","-73.83733","Permanent"
"SB3",,"2006-09-12T00:00:00.000","12:47 PM","D","21.67","21.04","37","5","32","25.9","26.52","3.79","3.82","4.09","4.89","54.2","64.2",,,"17.41","18.04",,,,,,,,"6.81E+01","7.84E+01","0.3","SE","LT+AIR","LT+AIR","1","4.52","4.74","5.5","7.44","7.49",,,,,"13","12",,,"12","16","0.448","0.428","1.22","1.15","0.18","0.178","3.63","3.45","2.33","2.14","0.27","0.26","8","1.5","13.58",,,,,"3.49",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.65267","-73.83733","Permanent"
"SHB1",,"2006-10-24T00:00:00.000","11:47 AM","D","14.67","17.47","41","5","38","28.09","30.04","3.5","3.96","6.4","0.13","74.9","1.6",,,"20.72","21.6",,,,,,,,"3.68E+01","-1.99E+02","0.4","SE","11","WNW","1","3.87","0.67","6","7.58","7.18",,,,,"262","65",,,"38","12","0.208","0.072","0.474","0.83",,,"1.25","1.84","1.42","1.95","0.16","0.27","4.5","6.25","6.58",,,,,"2.73",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.58283","-73.94717","Permanent"
"SHB1",,"2006-09-19T00:00:00.000","11:33 AM","D","22.63","20.35","39","4","26","26.81","29.02","3.99","4.08","14.81","1.72","200.6","22.7",,,"17.84","20.12",,,,,,,,"7.81E+01","8.85E+01","1","NW","1","SW","1","13.41","3.64","3","8.27","7.63",,,,,"590","96",,,"44","17","0.194","0.14","0.056","0.43","0.01","0.085","0.83","0.59","0.56","1.21","0.11","0.13","5","3.75","61.98",,,,,"4.36",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.58267","-73.9475","Permanent"
"SP2",,"2007-06-12T00:00:00.000","1:20 PM","W","22.02",,"8","4",,"25.32",,"3.74",,"4.86",,"64.6",,,,"16.87",,"27.61",,,,"581.4","81",,,,"0.2","E","13","NE","1","6.09",,"5","7.75",,,,,,"34",,,,"2",,"0.285",,"0.503",,"0.187",,"2.27",,"1.36",,"0.294",,"13",,"30.6",,,,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.64317","-73.854","Permanent"
"SP2",,"2007-06-19T00:00:00.000","1:05 PM","D","23.08",,"5","4",,"26.04",,"3.92",,"7.51",,"102.1",,,,"17.13",,"41.28",,,,"1033","116",,,,"0","S","13","S","1","11.93",,"3","8.23",,,,,,"42",,,,"1",,"0.294",,"0.321",,"0.129",,"1.56",,"0.878",,"0.3",,"7.2",,"70",,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.644","-73.85417","Permanent"
"SP2",,"2007-06-26T00:00:00.000","12:53 PM","D","23.72",,"10","4",,"25.31",,"3.87",,"6.54",,"89.5",,,,"16.4",,"3.18",,,,"1950","109",,,,"0.3","E","13","S","1","9.44",,"3","8.03",,,,,,"39",,,,"1",,"0.378",,"0.682",,"0.208",,"2.28",,"1.18",,"0.35",,"12.8",,"39.9",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.64367","-73.85467","Permanent"
